"fips","year","percent_transfers_no_ss"
"17031",2016,0.0355856989510822
"17033",2000,0.0369933405165062
"17033",2001,0.0369933405165062
"17033",2002,0.0399078028109099
"17033",2003,0.0412720922719968
"17033",2004,0.0347197947268603
"17033",2005,0.0386020568694499
"17033",2006,0.0362018110050313
"17033",2007,0.0345307418655638
"17033",2008,0.0423487509798762
"17033",2009,0.0473650926912771
"17033",2010,0.0513183044711776
"17033",2011,0.0450939848449828
"17033",2012,0.0376222016985319
"17033",2013,0.0358900922925313
"17033",2014,0.033896555674398
"17033",2015,0.0368024069798707
"17033",2016,0.0375149129646504
"17035",2000,0.0375666563874057
"17035",2001,0.0375666563874057
"17035",2002,0.0413964482695921
"17035",2003,0.0412521071131936
"17035",2004,0.0351565330224409
"17035",2005,0.0379597799061464
"17035",2006,0.0377222749237596
"17035",2007,0.0371150223757934
"17035",2008,0.0497130757664099
"17035",2009,0.0550980224295865
"17035",2010,0.0580846727830686
"17035",2011,0.0528193767986203
"17035",2012,0.0429310318828633
"17035",2013,0.0373994264097042
"17035",2014,0.0360417230978298
"17035",2015,0.0372283609576427
"17035",2016,0.0379799608746845
"17037",2000,0.0273648749883686
"17037",2001,0.0273648749883686
"17037",2002,0.0302712221530133
"17037",2003,0.0293160741094082
"17037",2004,0.0282444453804369
"17037",2005,0.0314158171975001
"17037",2006,0.029578017381501
"17037",2007,0.0297385907746095
"17037",2008,0.044703560857476
"17037",2009,0.0587754213560881
"17037",2010,0.0687591358738145
"17037",2011,0.0622414200175285
"17037",2012,0.0530932093321303
"17037",2013,0.0500898856765713
"17037",2014,0.0478620045404213
"17037",2015,0.0481549017111712
"17037",2016,0.0467618051307006
"17039",2000,0.0393193900775704
"17039",2001,0.0393193900775704
"17039",2002,0.0431483621225457
"17039",2003,0.0403876246441711
"17039",2004,0.0365336080652319
"17039",2005,0.0379922960290117
"17039",2006,0.0365953122701929
"17039",2007,0.0362988980691658
"17039",2008,0.0458911331101066
"17039",2009,0.0498008332875574
"17039",2010,0.0531007031933456
"17039",2011,0.0466519682280107
"17039",2012,0.0391454407301332
"17039",2013,0.0334450617117702
"17039",2014,0.0338388564381071
"17039",2015,0.0390620386331872
"17039",2016,0.0382301424110883
"17041",2000,0.0269859004683575
"17041",2001,0.0269859004683575
"17041",2002,0.0295731088673846
"17041",2003,0.0282578036621688
"17041",2004,0.0257129093531146
"17041",2005,0.0296575094213003
"17041",2006,0.029182106240262
"17041",2007,0.0283993816750984
"17041",2008,0.039068896789485
"17041",2009,0.0426347616288483
"17041",2010,0.047431974143412
"17041",2011,0.0407268827732513
"17041",2012,0.0349767600058923
"17041",2013,0.0304704859433871
"17041",2014,0.0307656572172751
"17041",2015,0.032424127607104
"17041",2016,0.0330643254435647
"17043",2000,0.0133291346151369
"17043",2001,0.0133291346151369
"17043",2002,0.0151899835087045
"17043",2003,0.0143723391259252
"17043",2004,0.0125382960243092
"17043",2005,0.0137882500840182
"17043",2006,0.012780136076453
"17043",2007,0.0135914802872526
"17043",2008,0.0217411751633726
"17043",2009,0.0267891663928598
"17043",2010,0.0309675773871548
"17043",2011,0.027766102710336
"17043",2012,0.0219431077047627
"17043",2013,0.0211824636335539
"17043",2014,0.0190565038417767
"17043",2015,0.0187853319618563
"17043",2016,0.0190033836639524
"17045",2000,0.0364883895131086
"17045",2001,0.0364883895131086
"17045",2002,0.0434670327729905
"17045",2003,0.0403076923076923
"17045",2004,0.0382783217554516
"17045",2005,0.0429438670085277
"17045",2006,0.0419529628989804
"17045",2007,0.0411851541276871
"17045",2008,0.0504171081028056
"17045",2009,0.0631253499935905
"17045",2010,0.0700641972708756
"17045",2011,0.0613278768837038
"17045",2012,0.0549725250706706
"17045",2013,0.0472189918594859
"17045",2014,0.04758321282264
"17045",2015,0.0512354187604429
"17045",2016,0.0492335986564322
"17047",2000,0.0386229524875369
"17047",2001,0.0386229524875369
"17047",2002,0.0363392578734019
"17047",2003,0.0338296314376373
"17047",2004,0.0295159514161255
"17047",2005,0.0353282496175924
"17047",2006,0.0342560056987024
"17047",2007,0.0350397033544011
"17047",2008,0.0477300439251558
"17047",2009,0.0530318052030457
"17047",2010,0.0574204079341843
"17047",2011,0.0484397334114041
"17047",2012,0.0399146823138629
"17047",2013,0.0366375166324404
"17047",2014,0.0363355329647464
"17047",2015,0.0375852638090742
