"fips","manufacturing","year"
"06105",0.0291804635761589,2015
"06107",0.0798219932076356,2015
"06109",0.0529342301175746,2015
"06111",0.10644887419747,2015
"06113",0.0633579725448786,2015
"06115",0.0483940546688105,2015
"08001",0.0875021219362505,2015
"08003",0.0254655419385644,2015
"08005",0.0564851138691099,2015
"08007",0.0259716672720668,2015
"08009",0.0235017626321974,2015
"08011",0.0107260726072607,2015
"08013",0.101079177689396,2015
"08014",0.111484893262489,2015
"08015",0.0422276621787026,2015
"08017",0.0214592274678112,2015
"08019",0.0486898709425108,2015
"08021",0.0317775571002979,2015
"08023",0.0774193548387097,2015
"08025",0.0109814687714482,2015
"08027",0.018705035971223,2015
"08029",0.0611688083083964,2015
"08031",0.053556153877066,2015
"08033",0.0399500624219725,2015
"08035",0.0666620807824352,2015
"08037",0.0232126568741547,2015
"08039",0.0531803119696113,2015
"08041",0.0650202445876715,2015
"08043",0.0456983479939927,2015
"08045",0.0258958662906665,2015
"08047",0.0737575182019626,2015
"08049",0.0151075658689872,2015
"08051",0.0170807453416149,2015
"08053",0,2015
"08055",0.0719131614654003,2015
"08057",0.0170157068062827,2015
"08059",0.0756207751621998,2015
"08061",0.0138312586445367,2015
"08063",0.039169833382052,2015
"08065",0.0288414929714009,2015
"08067",0.0363311281959592,2015
"08069",0.0957984525428173,2015
"08071",0.0233779434186007,2015
"08073",0.0181451612903226,2015
"08075",0.0755260882098587,2015
"08077",0.0476926246394726,2015
"08079",0.0161812297734628,2015
"08081",0.0163960271165064,2015
"08083",0.0565237020316027,2015
"08085",0.0816302281368821,2015
"08087",0.194511459589867,2015
"08089",0.0507246376811594,2015
"08091",0.0437859354268023,2015
"08093",0.0722058490138291,2015
"08095",0.0559475806451613,2015
"08097",0.0217687074829932,2015
"08099",0.0639577259475219,2015
"08101",0.0759264931087289,2015
"08103",0.0194747713189731,2015
"08105",0.0475161987041037,2015
"08107",0.0241820768136558,2015
"08109",0.08278955954323,2015
"08111",0.0593471810089021,2015
"08113",0.0238732708612227,2015
"08115",0.0437743190661479,2015
"08117",0.0343404325573716,2015
"08119",0.0414746543778802,2015
"08121",0.0596539162112933,2015
"08123",0.104153947215889,2015
"08125",0.027880278802788,2015
"09001",0.0827700006470956,2015
"09003",0.107266231388682,2015
"09005",0.124799072171241,2015
"09007",0.123567502361416,2015
"09009",0.116265500677541,2015
"09011",0.128558538235958,2015
"09013",0.115750093527871,2015
"09015",0.126134393800347,2015
"10001",0.0879515190176222,2015
"10003",0.0885510805684025,2015
"10005",0.100012189851395,2015
"11001",0.0128946316771014,2015
"12001",0.0378453441226138,2015
"12003",0.0649695301749558,2015
"12005",0.0599532698282281,2015
"12007",0.0684010840108401,2015
"12009",0.101047920485169,2015
"12011",0.0483458417929578,2015
"12013",0.0498416050686378,2015
"12015",0.0424819319583994,2015
"12017",0.0469806374465345,2015
"12019",0.0505591960543682,2015
"12021",0.0342012387850269,2015
"12023",0.0471735510980734,2015
"12027",0.0472351168661943,2015
"12029",0.112423625254582,2015
"12031",0.0586633318759907,2015
"12033",0.0459348782994126,2015
"12035",0.0673022235462991,2015
"12037",0.0157007619487416,2015
"12039",0.0307177433813423,2015
"12041",0.0530351437699681,2015
"12043",0.0675493109970278,2015
"12045",0.0456816559600286,2015
"12047",0.0975794251134644,2015
"12049",0.051381737942629,2015
"12051",0.0838311159380939,2015
"12053",0.0538905738617865,2015
"12055",0.0401207799299733,2015
"12057",0.05101177876997,2015
"12059",0.0668519123896698,2015
"12061",0.0526394918343951,2015
"12063",0.0513411433326932,2015
"12065",0.0244642135058633,2015
"12067",0.10316573556797,2015
"12069",0.0550385557619901,2015
"12071",0.0351947513864657,2015
"12073",0.0207071498810016,2015
"12075",0.0355753196220122,2015
"12077",0.0280203784570597,2015
"12079",0.0920045595179938,2015
"12081",0.0773131267092069,2015
"12083",0.0705358612148035,2015
"12085",0.0610232679824059,2015
"12086",0.047596796669519,2015
"12087",0.028698317057968,2015
"12089",0.0788799240626483,2015
"12091",0.0479157587250733,2015
"12093",0.0282754970892871,2015
"12095",0.045576900459347,2015
"12097",0.0347965005705591,2015
"12099",0.0448906137219171,2015
"12101",0.0511100684595534,2015
"12103",0.068850670011409,2015
"12105",0.0613130610568104,2015
"12107",0.0886034119542319,2015
"12109",0.064892778630387,2015
"12111",0.0392217968123943,2015
"12113",0.0584357872907717,2015
"12115",0.0533662746818214,2015
"12117",0.0510620099786172,2015
"12119",0.0498250964212037,2015
"12121",0.0641745343199796,2015
"12123",0.16198462613557,2015
"12125",0.0553729456384324,2015
"12127",0.0659400763722671,2015
"12129",0.0421738119234049,2015
"12131",0.043819206367971,2015
"12133",0.0612736246539063,2015
"13001",0.148635270824494,2015
"13003",0.220419002655651,2015
"13005",0.163331883427577,2015
"13007",0.117784711388456,2015
"13009",0.0847012876060292,2015
"13011",0.194975003204717,2015
"13013",0.118119301739428,2015
"13015",0.17237744988115,2015
"13017",0.207011131417179,2015
"13019",0.124516029115688,2015
"13021",0.0663062463611411,2015
"13023",0.0703321878579611,2015
"13025",0.0866905401372725,2015
"13027",0.078555146414168,2015
"13029",0.130764904386952,2015
"13031",0.0907397893655279,2015
"13033",0.178769017980636,2015
"13035",0.139540229885057,2015
"13037",0.108546168958743,2015
"13039",0.101770339556931,2015
"13043",0.0964491362763916,2015
"13045",0.156273748205691,2015
"13047",0.156506701253783,2015
"13049",0.083740701381509,2015
"13051",0.0840427836664607,2015
"13053",0.0431034482758621,2015
"13055",0.322638146167558,2015
"13057",0.103223111224128,2015
"13059",0.073142687585772,2015
"13061",0.186320754716981,2015
"13063",0.076307120829829,2015
"13065",0.210047639670853,2015
"13067",0.0784775063864359,2015
"13069",0.186808178148196,2015
"13071",0.167374959136973,2015
"13073",0.0978696165966387,2015
"13075",0.11798949311373,2015
"13077",0.139587145654756,2015
"13079",0.096014866818088,2015
"13081",0.0903509788022704,2015
"13083",0.137487257900102,2015
"13085",0.105241647082865,2015
"13087",0.134654266073595,2015
"13089",0.0620222920701933,2015
"13091",0.152331342904332,2015
"13093",0.182839632277835,2015
"13095",0.10253101445875,2015
"13097",0.0858450294288856,2015
"13099",0.172100481026189,2015
"13101",0.161791044776119,2015
"13103",0.164760176711896,2015
"13105",0.278363384188627,2015
"13107",0.173734939759036,2015
"13109",0.166122141241518,2015
"13111",0.103933556350213,2015
"13113",0.0952505271613616,2015
"13115",0.166074264539061,2015
"13117",0.0938878318775404,2015
"13119",0.205648171186862,2015
"13121",0.0612103023212439,2015
"13123",0.168952276467361,2015
"13125",0.12202380952381,2015
"13127",0.071340206185567,2015
"13129",0.315809556111417,2015
"13131",0.135615111398127,2015
"13133",0.114751344086022,2015
"13135",0.0849201825790015,2015
"13137",0.210783736004714,2015
"13139",0.204517922040904,2015
"13141",0.095877721167207,2015
"13143",0.154364224137931,2015
"13145",0.123548536925221,2015
"13147",0.259627329192547,2015
"13149",0.191774796569166,2015
"13151",0.0747905756347252,2015
"13153",0.0977457703903895,2015
"13155",0.206459784673844,2015
"13157",0.142209228231943,2015
"13159",0.196376811594203,2015
"13161",0.135033892258295,2015
"13163",0.17284677261134,2015
"13165",0.131136738056013,2015
"13167",0.127142491685853,2015
"13169",0.0712877792378449,2015
"13171",0.148104956268222,2015
"13173",0.0627157652474108,2015
"13175",0.112548741581,2015
"13177",0.106466512702079,2015
"13179",0.0664877499783569,2015
"13181",0.12656199935918,2015
"13183",0.0771648044692737,2015
"13185",0.0800526373505867,2015
"13187",0.110398308071907,2015
"13189",0.181501082511427,2015
"13191",0.102957486136784,2015
"13193",0.186729432862587,2015
"13195",0.171069955235671,2015
"13197",0.139173656415036,2015
"13199",0.204269081500647,2015
"13201",0.114201432785504,2015
"13205",0.161010558069382,2015
"13207",0.056166391790361,2015
"13209",0.118149675898645,2015
"13211",0.12093389296957,2015
"13213",0.380185334908887,2015
"13215",0.0953890820185659,2015
"13217",0.139943628405784,2015
"13219",0.0890491156714118,2015
"13221",0.157985837922895,2015
"13223",0.0971414694075799,2015
"13225",0.085881020817002,2015
"13227",0.106483672503549,2015
"13229",0.0968052877995043,2015
"13231",0.123856343028813,2015
"13233",0.223100679431748,2015
"13235",0.138009622689288,2015
"13237",0.123412362404742,2015
"13239",0.203187250996016,2015
"13241",0.0476266837716485,2015
"13243",0.116660007990412,2015
"13245",0.0946007525355762,2015
"13247",0.111976240166961,2015
"13249",0.144093686354379,2015
"13251",0.17493615468807,2015
"13253",0.0956985661887296,2015
"13255",0.142175450556005,2015
"13257",0.222222222222222,2015
"13259",0.182491582491582,2015
"13261",0.132549157303371,2015
"13263",0.194986072423398,2015
"13265",0.186411149825784,2015
"13267",0.0779753761969904,2015
"13269",0.11850819100732,2015
"13271",0.146243291592129,2015
"13273",0.173215969820811,2015
"13275",0.120398640474682,2015
"13277",0.0773163736126699,2015
"13279",0.128214790390956,2015
"13281",0.0491671144545943,2015
"13283",0.099925705794948,2015
"13285",0.253443526170799,2015
"13287",0.0568965517241379,2015
"13289",0.169314219294847,2015
"13291",0.0613084624879989,2015
"13293",0.167407108239095,2015
"13295",0.20032665814515,2015
"13297",0.124936745945082,2015
"13299",0.130010751036707,2015
"13301",0.26026026026026,2015
"13303",0.106377204884668,2015
"13305",0.126536445926632,2015
"13307",0.194029850746269,2015
"13309",0.13293502613891,2015
"13311",0.130202194215251,2015
"13313",0.383416032638659,2015
"13315",0.0940310711365495,2015
"13317",0.200368615060558,2015
"13319",0.160632795862489,2015
"13321",0.124536427802369,2015
"15001",0.023586284155667,2015
"15003",0.033294473315023,2015
"15005",0,2015
"15007",0.0210024708789269,2015
"15009",0.0239037479018366,2015
"16001",0.0926608486909555,2015
"16003",0.0698778833107191,2015
"16005",0.0911949685534591,2015
"16007",0.0750577367205543,2015
"16009",0.1375,2015
"16011",0.114115370535014,2015
"16013",0.0288083075119337,2015
"16015",0.095014450867052,2015
"16017",0.133727666321117,2015
"16019",0.0954843084486449,2015
"16021",0.146862139917695,2015
"16023",0.028125,2015
"16025",0.086,2015
"16027",0.119531058188068,2015
"16029",0.152515219480936,2015
"16031",0.151878006345308,2015
"16033",0.00452488687782805,2015
"16035",0.114702815432742,2015
"16037",0.0196188340807175,2015
"16039",0.0804528604348262,2015
"16041",0.179781521940381,2015
"16043",0.0923656927426956,2015
"16045",0.071860424943859,2015
"16047",0.113822326125073,2015
"16049",0.103279190928593,2015
"16051",0.0934839114457291,2015
"16053",0.120215745254642,2015
"16055",0.0787690137389598,2015
"16057",0.0702154760641121,2015
"16059",0.0963665086887836,2015
"16061",0.0691661279896574,2015
"16063",0.154611211573237,2015
"16065",0.0429641552652758,2015
"16067",0.16768826619965,2015
"16069",0.140989929290765,2015
"16071",0.158376214979989,2015
"16073",0.142890334572491,2015
"16075",0.132651974874907,2015
"16077",0.184045226130653,2015
"16079",0.0669070512820513,2015
"16081",0.0554099588169225,2015
"16083",0.0955226346513933,2015
"16085",0.027027027027027,2015
"16087",0.0821917808219178,2015
"17001",0.148179012345679,2015
"17003",0.1,2015
"17005",0.130239323019966,2015
"17007",0.226511289147851,2015
"17009",0.0541125541125541,2015
"17011",0.153893619647044,2015
"17013",0.124607799193187,2015
"17015",0.219196038450335,2015
"17017",0.221090085718907,2015
"17019",0.0743413291388124,2015
"17021",0.118144016896574,2015
"17023",0.202289562289562,2015
"17025",0.197607655502392,2015
"17027",0.116623376623377,2015
"17029",0.138738521993665,2015
"17031",0.103354568720052,2015
"17033",0.22428008125224,2015
"17035",0.207623682076237,2015
"17037",0.12299320254856,2015
"17039",0.143317629556162,2015
"17041",0.23133297928837,2015
"17043",0.128369530767819,2015
"17045",0.230690406045856,2015
"17047",0.254380053908356,2015
"17049",0.15740421125302,2015
"17051",0.143128704014313,2015
"17053",0.145169121217025,2015
"17055",0.128046421663443,2015
"17057",0.158368133633151,2015
"17059",0.0741228070175439,2015
"17061",0.13492597577389,2015
"17063",0.106250261648595,2015
"17065",0.111111111111111,2015
"17067",0.151832460732984,2015
"17069",0.0174146014735432,2015
"17071",0.158805970149254,2015
"17073",0.183698606863744,2015
"17075",0.139363038498485,2015
"17077",0.0646294344924482,2015
"17079",0.13920272862929,2015
"17081",0.143393030009681,2015
"17083",0.125531311986398,2015
"17085",0.136566281503048,2015
"17087",0.0725730442978322,2015
"17089",0.167945055375103,2015
"17091",0.146100572116832,2015
"17093",0.134486698220989,2015
"17095",0.114412107101281,2015
"17097",0.161284993170265,2015
"17099",0.139761330949234,2015
"17101",0.121038837264713,2015
"17103",0.180770963382457,2015
"17105",0.189732982324182,2015
"17107",0.123986735445836,2015
"17109",0.0971356537572659,2015
"17111",0.162918346838309,2015
"17113",0.0653672503028301,2015
"17115",0.180472705655659,2015
"17117",0.11877903118779,2015
"17119",0.132520195153163,2015
"17121",0.180124223602484,2015
"17123",0.223677225269864,2015
"17125",0.123263327948304,2015
"17127",0.0659680467273664,2015
"17129",0.0631797824696097,2015
"17131",0.185782241014799,2015
"17133",0.0999415887850467,2015
"17135",0.0876718034152437,2015
"17137",0.113182920007459,2015
"17139",0.255349705586672,2015
"17141",0.178918724238665,2015
"17143",0.162169105197398,2015
"17145",0.169153031761309,2015
"17147",0.130635427760028,2015
"17149",0.098374322634431,2015
"17151",0.0837304288631722,2015
"17153",0.089922480620155,2015
"17155",0.170498761938451,2015
"17157",0.206891517009782,2015
"17159",0.144458111247779,2015
"17161",0.1893538677343,2015
"17163",0.0879377365128672,2015
"17165",0.0796667005385632,2015
"17167",0.0486610160678072,2015
"17169",0.14435009797518,2015
"17171",0.126582278481013,2015
"17173",0.201414855987873,2015
"17175",0.161580594679186,2015
"17177",0.190042557085984,2015
"17179",0.179014533853244,2015
"17181",0.0828450742607985,2015
"17183",0.16823522175063,2015
"17185",0.170878022177786,2015
"17187",0.143034209221616,2015
"17189",0.163052543786489,2015
"17191",0.218529841818423,2015
"17193",0.124364232977851,2015
"17195",0.196423147023086,2015
"17197",0.11749286963198,2015
"17199",0.0871842267406038,2015
"17201",0.223195499039429,2015
"17203",0.166719863815299,2015
"18001",0.287878787878788,2015
"18003",0.187528626962782,2015
"18005",0.337738581699684,2015
"18007",0.189697265625,2015
"18009",0.308713214079631,2015
"18011",0.137048341045584,2015
"18013",0.159681772979116,2015
"18015",0.262033824804857,2015
"18017",0.284972898166301,2015
"18019",0.159513460203821,2015
"18021",0.201342852286249,2015
"18023",0.301739652069586,2015
"18025",0.235197753334894,2015
"18027",0.216146378937077,2015
"18029",0.17053685996937,2015
"18031",0.324339338147766,2015
"18033",0.327192713130693,2015
"18035",0.117398273498001,2015
"18037",0.344540520651274,2015
"18039",0.363770104847121,2015
"18041",0.225419145484045,2015
"18043",0.171891862723937,2015
"18045",0.299880525686977,2015
"18047",0.213275691254616,2015
"18049",0.339728129796097,2015
"18051",0.25878973334166,2015
"18053",0.151487084491098,2015
"18055",0.126594769859731,2015
"18057",0.123976911602568,2015
"18059",0.13857211579275,2015
"18061",0.188969060894282,2015
"18063",0.125872486717366,2015
"18065",0.211720032840722,2015
"18067",0.236373810856184,2015
"18069",0.270366854654085,2015
"18071",0.312698013578074,2015
"18073",0.178258866881621,2015
"18075",0.34333859926277,2015
"18077",0.2883665948126,2015
"18079",0.300936100936101,2015
"18081",0.158985099126891,2015
"18083",0.147727272727273,2015
"18085",0.389509911159726,2015
"18087",0.454829853795569,2015
"18089",0.152153956963229,2015
"18091",0.21449300102424,2015
"18093",0.179544245004596,2015
"18095",0.13896218117854,2015
"18097",0.107145392466458,2015
"18099",0.305030274802049,2015
"18101",0.154580152671756,2015
"18103",0.243424620390456,2015
"18105",0.0997467340134789,2015
"18107",0.279305023718352,2015
"18109",0.163540266405964,2015
"18111",0.202082655385617,2015
"18113",0.370497820601055,2015
"18115",0.210037813681678,2015
"18117",0.198919567827131,2015
"18119",0.227360931435964,2015
"18121",0.20297176820208,2015
"18123",0.336825812596738,2015
"18125",0.229583192138258,2015
"18127",0.187806031782559,2015
"18129",0.238244773159243,2015
"18131",0.268221574344023,2015
"18133",0.17263822657559,2015
"18135",0.229083841328739,2015
"18137",0.240143643031785,2015
"18139",0.247335302427122,2015
"18141",0.174068360802143,2015
"18143",0.313271447516067,2015
"18145",0.277889517751064,2015
"18147",0.238866799204771,2015
"18149",0.261817802358343,2015
"18151",0.269862595419847,2015
"18153",0.15457759356333,2015
"18155",0.170143718127028,2015
"18157",0.169192764547669,2015
"18159",0.221681723419041,2015
"18161",0.107269503546099,2015
"18163",0.159461877156499,2015
"18165",0.231977265928806,2015
"18167",0.159209025224997,2015
"18169",0.233883964544722,2015
"18171",0.295212106177127,2015
"18173",0.156866020715002,2015
"18175",0.2535856742765,2015
"18177",0.180785596230263,2015
"18179",0.25040710584752,2015
"18181",0.249978133473279,2015
"18183",0.297945828031267,2015
"19001",0.14698093220339,2015
"19003",0.154463390170512,2015
"19005",0.153968713789108,2015
"19007",0.21900327642697,2015
"19009",0.0917553191489362,2015
"19011",0.169495412844037,2015
"19013",0.178862394066219,2015
"19015",0.101395210027606,2015
"19017",0.192867710036596,2015
"19019",0.211759036144578,2015
"19021",0.2997668997669,2015
"19023",0.200970481196927,2015
"19025",0.0890767230169051,2015
"19027",0.123391158365976,2015
"19029",0.133790226460072,2015
"19031",0.145754378777015,2015
"19033",0.154240962789257,2015
"19035",0.180957128614158,2015
"19037",0.246909564085882,2015
"19039",0.173401420959147,2015
"19041",0.146636876763876,2015
"19043",0.187972432192085,2015
"19045",0.213206586318112,2015
"19047",0.22802734375,2015
"19049",0.0765821531147866,2015
"19051",0.193143156241822,2015
"19053",0.0991803278688525,2015
"19055",0.221139589070112,2015
"19057",0.199914884562187,2015
"19059",0.183054275761321,2015
"19061",0.160632310087422,2015
"19063",0.253077699293643,2015
"19065",0.13910447761194,2015
"19067",0.212303075768942,2015
"19069",0.171189146049481,2015
"19071",0.133699104822408,2015
"19073",0.145777178796047,2015
"19075",0.154282933160286,2015
"19077",0.0818900602409639,2015
"19079",0.15904226859283,2015
"19081",0.26613475177305,2015
"19083",0.133847823465573,2015
"19085",0.110174102285092,2015
"19087",0.210520462633452,2015
"19089",0.26360908701243,2015
"19091",0.19475494411006,2015
"19093",0.211791003073484,2015
"19095",0.191540031753232,2015
"19097",0.187467740270466,2015
"19099",0.17284165362092,2015
"19101",0.15727002967359,2015
"19103",0.0818767599381009,2015
"19105",0.17238920020377,2015
"19107",0.155659418817314,2015
"19109",0.173728813559322,2015
"19111",0.225478250274156,2015
"19113",0.169911163287834,2015
"19115",0.331314570716067,2015
"19117",0.091703056768559,2015
"19119",0.160355227882038,2015
"19121",0.0811721991701245,2015
"19123",0.245326457316512,2015
"19125",0.238660399529965,2015
"19127",0.263898191560616,2015
"19129",0.0955000705318099,2015
"19131",0.206993795826283,2015
"19133",0.108523409363745,2015
"19135",0.20195530726257,2015
"19137",0.16244635193133,2015
"19139",0.292786421499293,2015
"19141",0.195108470360647,2015
"19143",0.183424741011578,2015
"19145",0.209469964664311,2015
"19147",0.15333189562217,2015
"19149",0.188781014023732,2015
"19151",0.16365202411714,2015
"19153",0.0877639075067024,2015
"19155",0.10377053769461,2015
"19157",0.170298879202989,2015
"19159",0.123300515705579,2015
"19161",0.148320714424384,2015
"19163",0.173021409670435,2015
"19165",0.0736226231106777,2015
"19167",0.159961838130068,2015
"19169",0.103762940675785,2015
"19171",0.172401303875407,2015
"19173",0.232277033649134,2015
"19175",0.254189506656226,2015
"19177",0.225416036308623,2015
"19179",0.244109623015873,2015
"19181",0.0589811260396673,2015
"19183",0.125110054587075,2015
"19185",0.186428571428571,2015
"19187",0.123643734350781,2015
"19189",0.280974299961642,2015
"19191",0.109157808667212,2015
"19193",0.18601135680924,2015
"19195",0.184736842105263,2015
"19197",0.190627084723149,2015
"20001",0.210301893228723,2015
"20003",0.086000556637907,2015
"20005",0.202021545418274,2015
"20007",0.0527659574468085,2015
"20009",0.0889393939393939,2015
"20011",0.134994649136218,2015
"20013",0.175640468953539,2015
"20015",0.171244045144995,2015
"20017",0.155855096882898,2015
"20019",0.0735099337748344,2015
"20021",0.171145233525272,2015
"20023",0.0378501135503407,2015
"20025",0.0836538461538461,2015
"20027",0.0738786279683377,2015
"20029",0.109880372175454,2015
"20031",0.0575231756596149,2015
"20033",0.0603015075376884,2015
"20035",0.21490501083769,2015
"20037",0.143378211661213,2015
"20039",0.0280777537796976,2015
"20041",0.132501685772084,2015
"20043",0.161741424802111,2015
"20045",0.0675813254472294,2015
"20047",0.146795313576844,2015
"20049",0.0606601248884924,2015
