"fips","year","race","fb"
"55051","1990",0,0.0239960822722821
"55053","1990",0,0.00565438373570521
"55055","1990",0,0.0101818181818182
"55057","1990",0,0.0119740796393689
"55059","1990",0,0.0342003149010127
"55061","1990",0,0.0025114887250187
"55063","1990",0,0.00673691852705978
"55065","1990",0,0.00400125039074711
"55067","1990",0,0.00742818554880266
"55069","1990",0,0.0119399633192349
"55071","1990",0,0.00503582447283205
"55073","1990",0,0.00768901416491241
"55075","1990",0,0.0106218905472637
"55077","1990",0,0.0120122607903239
"55078","1990",0,0.0103092783505155
"55079","1990",0,0.0343268694266107
"55081","1990",0,0.00643507814023456
"55083","1990",0,0.00619599437336727
"55085","1990",0,0.0153514418125644
"55087","1990",0,0.00920853761934604
"55089","1990",0,0.0168290770609319
"55091","1990",0,0.0038281582305402
"55093","1990",0,0.00592615575550729
"55095","1990",0,0.00732419025386636
"55097","1990",0,0.00666766932370783
"55099","1990",0,0.01060116354234
"55101","1990",0,0.0238880903698605
"55103","1990",0,0.00442579606851362
"55105","1990",0,0.00905176066374442
"55107","1990",0,0.0109823062843197
"55109","1990",0,0.00736003861003861
"55111","1990",0,0.00894358001810267
"55113","1990",0,0.0128344028669056
"55115","1990",0,0.00471336494505807
"55117","1990",0,0.0135863011496101
"55119","1990",0,0.00590551181102362
"55121","1990",0,0.00489922727634828
"55123","1990",0,0.00460448642266824
"55125","1990",0,0.0202189871842727
"55127","1990",0,0.0222513271377019
"55129","1990",0,0.00934025203854707
"55131","1990",0,0.0125992936759606
"55133","1990",0,0.0203651828288104
"55135","1990",0,0.00780562884784521
"55137","1990",0,0.0135206786850477
"55139","1990",0,0.010127195816932
"55141","1990",0,0.00754523680968005
"56001","1990",0,0.0182248690535983
"56003","1990",0,0.00747399252600747
"56005","1990",0,0.00446396938992418
"56007","1990",0,0.00730911155265399
"56009","1990",0,0.00484330484330484
"56011","1990",0,0.00477737435505446
"56013","1990",0,0.00693654764612236
"56015","1990",0,0.0105291576673866
"56017","1990",0,0.00455531453362256
"56019","1990",0,0.0155778894472362
"56021","1990",0,0.0116491475451865
"56023","1990",0,0.00625812743823147
"56025","1990",0,0.00963672970694017
"56027","1990",0,0.00579950289975145
"56029","1990",0,0.00882247029168167
"56031","1990",0,0.00651720542231491
"56033","1990",0,0.0107986600846262
"56035","1990",0,0.00853424365265628
"56037","1990",0,0.00983454818928613
"56039","1990",0,0.0128394605579161
"56041","1990",0,0.00502143985556308
"56043","1990",0,0.00753904146472806
"56045","1990",0,0.00405679513184584
"01001","2000",0,0.00592635212888377
"01003","2000",0,0.0125707102451289
"01005","2000",0,0.0022315390857452
"01007","2000",0,0.00126047772105628
"01009","2000",0,0.00337328948764188
"01011","2000",0,0.00715563506261181
"01013","2000",0,0.00281780855003623
"01015","2000",0,0.00628428700144846
"01017","2000",0,0.00750723589001447
"01019","2000",0,0.00521840838544244
"01021","2000",0,0.00484247202291316
"01023","2000",0,0.00275925500114969
"01025","2000",0,0.0014758726899384
"01027","2000",0,0.0037107352433552
"01029","2000",0,0.00332904592570175
"01031","2000",0,0.015433869944728
"01033","2000",0,0.00401723596211679
"01035","2000",0,0.000257334019557386
"01037","2000",0,0.00347579814624099
"01039","2000",0,0.00357165041306913
"01041","2000",0,0.00199600798403194
"01043","2000",0,0.00368748559575939
"01045","2000",0,0.0175414055505819
"01047","2000",0,0.00403028822667318
"01049","2000",0,0.00384714029238266
"01051","2000",0,0.00502153504158149
"01053","2000",0,0.00301573070339881
"01055","2000",0,0.00418823529411765
"01057","2000",0,0.000374976563964752
"01059","2000",0,0.00274564357885488
"01061","2000",0,0.00310768815024997
"01063","2000",0,0.00809498111171074
"01065","2000",0,0.00103001765744556
"01067","2000",0,0.00251959686450168
"01069","2000",0,0.00754448618647867
"01071","2000",0,0.00235695708712614
"01073","2000",0,0.0096871990020685
"01075","2000",0,0.00152527600232423
"01077","2000",0,0.00399382772079513
"01079","2000",0,0.00133833971523105
"01081","2000",0,0.010380540643261
"01083","2000",0,0.00188330871491876
"01085","2000",0,0
"01087","2000",0,0.00423857099606418
"01089","2000",0,0.0171799258625606
"01091","2000",0,0.0021759697256386
"01093","2000",0,0.00074718108952588
"01095","2000",0,0.00298645523620747
"01097","2000",0,0.0117657416819408
"01099","2000",0,0.0019388194743645
"01101","2000",0,0.0142370496537935
"01103","2000",0,0.00447269813078039
"01105","2000",0,0.00632041769716955
"01107","2000",0,0.00153074241006888
"01109","2000",0,0.00943184370087581
"01111","2000",0,0.00360094451003542
"01113","2000",0,0.0117013976669436
"01115","2000",0,0.00418994413407821
"01117","2000",0,0.00942163591713368
"01119","2000",0,0.00525210084033613
"01121","2000",0,0.00239857584559168
"01123","2000",0,0.00408055811504541
"01125","2000",0,0.0105056932050003
"01127","2000",0,0.00193229247178853
"01129","2000",0,0.00170984012994785
"01131","2000",0,0.00416435313714603
"01133","2000",0,0.00133216768660755
"02013","2000",0,0.00772200772200772
"02016","2000",0,0.0189412336085478
"02020","2000",0,0.0310577784618429
"02050","2000",0,0.0387596899224806
"02060","2000",0,0.00303490136570561
"02070","2000",0,0.0144927536231884
"02090","2000",0,0.0197879970801993
"02100","2000",0,0.037948717948718
"02110","2000",0,0.0235100662192791
"02122","2000",0,0.0193662804445495
"02130","2000",0,0.0229268292682927
"02150","2000",0,0.0181132075471698
"02164","2000",0,0
"02170","2000",0,0.0192627358951794
"02180","2000",0,0.0339470655926352
"02185","2000",0,0.036319612590799
"02188","2000",0,0.0205949656750572
"02220","2000",0,0.0129339686861811
"02240","2000",0,0.107120614490347
"02261","2000",0,0.017509215376514
"02270","2000",0,0.0204081632653061
"02290","2000",0,0.0156739811912226
"04001","2000",0,0.0111331024245423
"04003","2000",0,0.0336986378953926
"04005","2000",0,0.0187216789887908
"04007","2000",0,0.0186042572412625
"04009","2000",0,0.00714672441797509
"04011","2000",0,0.0111891180342255
"04012","2000",0,0.019902873975002
"04013","2000",0,0.0377142941448397
"04015","2000",0,0.0232486740810672
"04017","2000",0,0.0125729571984436
"04019","2000",0,0.036510921228923
"04021","2000",0,0.019240051104907
"04023","2000",0,0.0378810745547842
"04025","2000",0,0.0255959278265188
"04027","2000",0,0.0332770982707718
"05001","2000",0,0.000514469453376206
"05003","2000",0,0.00270579039143768
"05005","2000",0,0.0115864288587904
"05007","2000",0,0.00614438168868967
"05009","2000",0,0.0056641695596565
"05011","2000",0,0.00661157024793388
"05013","2000",0,0
"05015","2000",0,0.00909745991713205
"05017","2000",0,0.0025025025025025
"05019","2000",0,0.0036915267924093
"05021","2000",0,0.00110132158590308
"05023","2000",0,0.00555223370632955
"05025","2000",0,0.00318030973451327
"05027","2000",0,0.00507678639421246
"05029","2000",0,0.000710647873978444
"05031","2000",0,0.00533028483279158
"05033","2000",0,0.003902942694889
"05035","2000",0,0.00292523109325637
"05037","2000",0,0.00220613581523613
"05039","2000",0,0
"05041","2000",0,0.00576368876080692
"05043","2000",0,0.0055742211362248
"05045","2000",0,0.00459583311131241
"05047","2000",0,0.00340318825004478
"05049","2000",0,0.00184777826660801
"05051","2000",0,0.0170289713668709
"05053","2000",0,0.00184748678091355
"05055","2000",0,0.00149543062863473
"05057","2000",0,0.00596972496624263
"05059","2000",0,0.00391337386018237
"05061","2000",0,0.000292682926829268
"05063","2000",0,0.00418267443301524
"05065","2000",0,0.00481072555205047
"05067","2000",0,0.00427031790144377
"05069","2000",0,0.00435481875541259
"05071","2000",0,0.00345650163088457
"05073","2000",0,0.00209244816435229
"05075","2000",0,0.00133148083825402
"05077","2000",0,0.00177619893428064
"05079","2000",0,0.00352338244714926
"05081","2000",0,0.00470329230461323
"05083","2000",0,0.0034010436079016
"05085","2000",0,0.00620047501944217
"05087","2000",0,0.00334995905605598
"05089","2000",0,0.00985726172950138
"05091","2000",0,0.00235896744624924
"05093","2000",0,0.00298516463635267
"05095","2000",0,0.00282532823666279
"05097","2000",0,0.00226757369614512
"05099","2000",0,0.00331325301204819
"05101","2000",0,0.00351174618551707
"05103","2000",0,0.00215982721382289
"05105","2000",0,0.00290546850679672
"05107","2000",0,0.00840993545863485
"05109","2000",0,0.0016376071669396
"05111","2000",0,0.00134327064736979
"05113","2000",0,0.00721332343269333
"05115","2000",0,0.00571089813259559
"05117","2000",0,0.0019865905140303
"05119","2000",0,0.0140750346161454
"05121","2000",0,0.00364610038170113
"05123","2000",0,0.000832324455205811
"05125","2000",0,0.00569543984270946
"05127","2000",0,0.00471414242728185
"05129","2000",0,0.002742116415306
"05131","2000",0,0.00735254189428413
"05133","2000",0,0.00804969813631989
"05135","2000",0,0.00515182738347779
"05137","2000",0,0.00591609896020079
"05139","2000",0,0.00357465005178231
"05141","2000",0,0.00884327394784405
"05143","2000",0,0.00820458977051147
"05145","2000",0,0.00558290697300254
"05147","2000",0,0.00185434929197572
"05149","2000",0,0.007936058046596
"06001","2000",0,0.084442241995238
"06003","2000",0,0.0275862068965517
"06005","2000",0,0.0197684465180577
"06007","2000",0,0.0196432756472721
"06009","2000",0,0.0207723485701419
"06011","2000",0,0.0115225416713279
"06013","2000",0,0.0635700034864385
"06015","2000",0,0.0211187214611872
"06017","2000",0,0.0307652865017305
"06019","2000",0,0.0330375875230656
"06021","2000",0,0.0134170884917973
"06023","2000",0,0.0220014674080939
"06025","2000",0,0.0279406086559725
"06027","2000",0,0.0254135338345865
"06029","2000",0,0.0199312146464414
"06031","2000",0,0.0225185792247947
"06033","2000",0,0.0266723386153355
"06035","2000",0,0.0122832671819511
"06037","2000",0,0.147040284846808
"06039","2000",0,0.0298572196873753
"06041","2000",0,0.0893055956455404
"06043","2000",0,0.0176758958779258
"06045","2000",0,0.0249526999782885
"06047","2000",0,0.0503849918049218
"06049","2000",0,0.0206361724500526
"06051","2000",0,0.0347923681257015
"06053","2000",0,0.064035141990967
"06055","2000",0,0.0453403740785308
"06057","2000",0,0.0277962013867953
"06059","2000",0,0.0771949954310291
"06061","2000",0,0.0327436704582762
"06063","2000",0,0.0123830638620018
"06065","2000",0,0.0467308000071128
"06067","2000",0,0.0664875156178728
"06069","2000",0,0.02880269537349
"06071","2000",0,0.0380900771998761
"06073","2000",0,0.0633933404295545
"06075","2000",0,0.14935110922257
"06077","2000",0,0.0327116859678147
"06079","2000",0,0.0298245707553959
"06081","2000",0,0.116105614691843
"06083","2000",0,0.0645870896354715
"06085","2000",0,0.113392712550607
"06087","2000",0,0.0494122989955004
"06089","2000",0,0.0158342015919255
"06091","2000",0,0.0138364779874214
"06093","2000",0,0.023210622908345
"06095","2000",0,0.0399032086637533
"06097","2000",0,0.0426267889520658
"06099","2000",0,0.0503828784606322
"06101","2000",0,0.017114136658608
"06103","2000",0,0.0147593923405804
"06105","2000",0,0.0138010862790491
"06107","2000",0,0.027696621886005
"06109","2000",0,0.022162583326119
"06111","2000",0,0.0544489522008358
"06113","2000",0,0.0620290924747055
"06115","2000",0,0.023816770658956
"08001","2000",0,0.0249292325860063
"08003","2000",0,0.00872343039685465
"08005","2000",0,0.040020878043905
"08007","2000",0,0.0217171717171717
"08009","2000",0,0.004149377593361
"08011","2000",0,0.0109450080085424
"08013","2000",0,0.0363249443335223
"08015","2000",0,0.0158460667798529
"08017","2000",0,0.00442913385826772
"08019","2000",0,0.0139852188743604
"08021","2000",0,0.0067360685854256
"08023","2000",0,0.0155793573515093
"08025","2000",0,0.00326619488296135
"08027","2000",0,0.0175332527206771
"08029","2000",0,0.0084774075002088
"08031","2000",0,0.0482878651552681
"08033","2000",0,0.00180505415162455
"08035","2000",0,0.0299434992422177
"08037","2000",0,0.0426772010491209
"08039","2000",0,0.0138057488000863
"08041","2000",0,0.0333186864543462
"08043","2000",0,0.00849790224740119
"08045","2000",0,0.0179340634589938
"08047","2000",0,0.0189714285714286
"08049","2000",0,0.0248570933656678
"08051","2000",0,0.0193318898855552
"08053","2000",0,0.0158730158730159
"08055","2000",0,0.0147772386413763
"08057","2000",0,0.00906555090655509
"08059","2000",0,0.0264922728075727
"08061","2000",0,0.00131492439184747
"08063","2000",0,0.00389746664667966
"08065","2000",0,0.0193266832917706
"08067","2000",0,0.0150317767339044
"08069","2000",0,0.0177696523190825
"08071","2000",0,0.00858676207513417
"08073","2000",0,0.00334119496855346
"08075","2000",0,0.0092038656235619
"08077","2000",0,0.0113052516952928
"08079","2000",0,0.00762388818297332
"08081","2000",0,0.00936024044654358
"08083","2000",0,0.0139265199956649
"08085","2000",0,0.00764637343431401
"08087","2000",0,0.0093671713320989
"08089","2000",0,0.00683162542697659
"08091","2000",0,0.0235527809307605
"08093","2000",0,0.0187866636964432
"08095","2000",0,0.00619834710743802
"08097","2000",0,0.0606714806819028
"08099","2000",0,0.00893331915346166
"08101","2000",0,0.0116210505626259
"08103","2000",0,0.00974377481053771
"08105","2000",0,0.00928969558382164
"08107","2000",0,0.0318172111894085
"08109","2000",0,0.0170940170940171
"08111","2000",0,0.0176817288801572
"08113","2000",0,0.0294363605954173
"08115","2000",0,0.00375312760633862
"08117","2000",0,0.0535115407378181
"08119","2000",0,0.0151332670052888
"08121","2000",0,0.00325874429719748
"08123","2000",0,0.00947155371430379
"08125","2000",0,0.00921332388377038
"09001","2000",0,0.0955331002992827
"09003","2000",0,0.0799162477723346
"09005","2000",0,0.0376415258665738
"09007","2000",0,0.0389132781576106
"09009","2000",0,0.0590325438314691
"09011","2000",0,0.0293254864390155
"09013","2000",0,0.0327521301379249
"09015","2000",0,0.0289448339426074
"10001","2000",0,0.0176364530404852
"10003","2000",0,0.0262307777096328
"10005","2000",0,0.0121687530482848
"11001","2000",0,0.102838913861692
"12001","2000",0,0.03139541771702
"12003","2000",0,0.00573457127252867
"12005","2000",0,0.0212696575169366
"12007","2000",0,0.0107241344091513
"12009","2000",0,0.0360779450307783
"12011","2000",0,0.107355010991908
"12013","2000",0,0.00649156097073804
"12015","2000",0,0.0503901703626749
"12017","2000",0,0.0355453045372911
"12019","2000",0,0.0162788358369099
"12021","2000",0,0.060871162793211
"12023","2000",0,0.0117073170731707
"12027","2000",0,0.0233775473903542
"12029","2000",0,0.00753419048398985
"12031","2000",0,0.0307912349422538
"12033","2000",0,0.0175091673546182
"12035","2000",0,0.0651531531531531
"12037","2000",0,0.0116819779970512
"12039","2000",0,0.0116825318333539
"12041","2000",0,0.010445085353496
"12043","2000",0,0.00634570285556629
"12045","2000",0,0.00914808461978273
"12047","2000",0,0.00409948073244056
"12049","2000",0,0.0116568964355502
"12051","2000",0,0.0184504145110017
"12053","2000",0,0.0410460566957238
"12055","2000",0,0.0297985010994929
"12057","2000",0,0.0341244085123611
"12059","2000",0,0.00565753836894373
"12061","2000",0,0.0392289912848025
"12063","2000",0,0.00725427317164295
"12065","2000",0,0.00574789466648844
"12067","2000",0,0.00339943342776204
"12069","2000",0,0.0239807747634924
"12071","2000",0,0.044256336866348
"12073","2000",0,0.0207853246364358
"12075","2000",0,0.0143111452406716
"12077","2000",0,0.00497702909647779
"12079","2000",0,0.00670433866487884
"12081","2000",0,0.0395517716878215
"12083","2000",0,0.0247916416476522
"12085","2000",0,0.0393650033609886
"12087","2000",0,0.0599736700960554
"12089","2000",0,0.0119549106794602
"12091","2000",0,0.0244169122598678
"12093","2000",0,0.0117770931638264
"12095","2000",0,0.0466296141264747
"12097","2000",0,0.0538343008324692
"12099","2000",0,0.0753774946698166
"12101","2000",0,0.0483459163549154
"12103","2000",0,0.0660441544106562
"12105","2000",0,0.0188906028874568
"12107","2000",0,0.0127869531647238
"12109","2000",0,0.0367425556387271
"12111","2000",0,0.0418400968177462
"12113","2000",0,0.0148929686904853
"12115","2000",0,0.0650274028405843
"12117","2000",0,0.038628233727197
"12119","2000",0,0.0213560620570772
"12121","2000",0,0.00868671110480783
"12123","2000",0,0.0110089279720749
"12125","2000",0,0.00674553756745538
"12127","2000",0,0.0399864573986094
"12129","2000",0,0.00788253477588872
"12131","2000",0,0.0204017844457705
"12133","2000",0,0.0146639753027784
"13001","2000",0,0.00664934270865179
"13003","2000",0,0.00463645943097998
"13005","2000",0,0.00186474390850323
"13007","2000",0,0.00425305688463583
"13009","2000",0,0.00712648468430923
"13011","2000",0,0.00439393939393939
"13013","2000",0,0.00800518134715026
"13015","2000",0,0.00283135189441797
"13017","2000",0,0.00395839086808432
"13019","2000",0,0.00247596854063501
"13021","2000",0,0.0105797215448753
"13023","2000",0,0.00402081362346263
"13025","2000",0,0.00277615429573349
"13027","2000",0,0.00565212754612349
"13029","2000",0,0.0142633228840125
"13031","2000",0,0.009207376423855
"13033","2000",0,0.00518981259010091
"13035","2000",0,0.00336876777960773
"13037","2000",0,0.0029251984956122
"13039","2000",0,0.0132755861030035
"13043","2000",0,0.00133288903698767
"13045","2000",0,0.00747801434853043
"13047","2000",0,0.00605310221488513
"13049","2000",0,0.00426439232409382
"13051","2000",0,0.0221767939101315
"13053","2000",0,0.0254092352797459
"13055","2000",0,0.00146681334800147
"13057","2000",0,0.0157034387550201
"13059","2000",0,0.0235956306743199
"13061","2000",0,0.00621600621600622
"13063","2000",0,0.0155838825716424
"13065","2000",0,0.00512054619159377
"13067","2000",0,0.0341712029670395
"13069","2000",0,0.00481041312959819
"13071","2000",0,0.00289070218449266
"13073","2000",0,0.0209481048920229
"13075","2000",0,0.00619933237958989
"13077","2000",0,0.0126971688941129
"13079","2000",0,0.00231660231660232
"13081","2000",0,0.00237328360739108
"13083","2000",0,0.00414994217293693
"13085","2000",0,0.0100496038136958
"13087","2000",0,0.00234251345362456
"13089","2000",0,0.0568859494305832
"13091","2000",0,0.00571428571428571
"13093","2000",0,0.00347624565469293
"13095","2000",0,0.00696893366918556
"13097","2000",0,0.0129650829994276
"13099","2000",0,0.00193767156466979
"13101","2000",0,0
"13103","2000",0,0.00425897085465467
"13105","2000",0,0.003410691777267
"13107","2000",0,0.0143076136944302
"13109","2000",0,0.000316555872111428
"13111","2000",0,0.00406482880817135
"13113","2000",0,0.0222632029078469
"13115","2000",0,0.00697200022355111
"13117","2000",0,0.0216500748832702
"13119","2000",0,0.00585023400936037
"13121","2000",0,0.0496015392556121
"13123","2000",0,0.00635930047694754
"13125","2000",0,0
"13127","2000",0,0.0144355547929045
"13129","2000",0,0.00484506166442118
"13131","2000",0,0.00401257272788069
"13133","2000",0,0.0158455392809587
"13135","2000",0,0.0393427013667132
"13137","2000",0,0.00736018926200959
"13139","2000",0,0.0107285731603831
"13141","2000",0,0.0116822429906542
"13143","2000",0,0.00420185722089163
"13145","2000",0,0.00996189439303212
"13147","2000",0,0.00897904888593282
"13149","2000",0,0.00219734226221618
"13151","2000",0,0.00865596968840602
"13153","2000",0,0.0127330128247115
"13155","2000",0,0.00140232786425466
"13157","2000",0,0.00583977627899326
"13159","2000",0,0.00539184952978056
"13161","2000",0,0.00399241441261603
"13163","2000",0,0.00578911095796003
"13165","2000",0,0
"13167","2000",0,0
"13169","2000",0,0.00250071042909918
"13171","2000",0,0.00371781764104471
"13173","2000",0,0.00392156862745098
"13175","2000",0,0.00570173885327761
"13177","2000",0,0.00628588398336963
"13179","2000",0,0.0301987627658406
"13181","2000",0,0.00468340202322967
"13183","2000",0,0.00782072492104076
"13185","2000",0,0.00783528022754513
"13187","2000",0,0.00963023998352044
"13189","2000",0,0.00566082239169746
"13191","2000",0,0.00800241582364487
"13193","2000",0,0.00418489632870458
"13195","2000",0,0.00362446958981612
"13197","2000",0,0.00791746641074856
"13199","2000",0,0.00478583393156258
"13201","2000",0,0.00270148581719946
"13205","2000",0,0.00409556313993174
"13207","2000",0,0.00507580751483191
"13209","2000",0,0.0177576601671309
"13211","2000",0,0.00871212121212121
"13213","2000",0,0.00245090801712683
"13215","2000",0,0.0290677769556142
"13217","2000",0,0.0107342300254232
"13219","2000",0,0.0118846237258729
"13221","2000",0,0.00374153099403377
"13223","2000",0,0.00769199184265634
"13225","2000",0,0.00405522001725626
"13227","2000",0,0.00921070630614199
"13229","2000",0,0.00378956754346857
"13231","2000",0,0.00432213107524036
"13233","2000",0,0.00601781812069255
"13235","2000",0,0.00930941096817874
"13237","2000",0,0.00831002796644027
"13239","2000",0,0
"13241","2000",0,0.00843098028008002
"13243","2000",0,0.00461285008237232
"13245","2000",0,0.0253284465745701
"13247","2000",0,0.0193699362856918
"13249","2000",0,0.012555690562981
"13251","2000",0,0.00845795538122089
"13253","2000",0,0.00665149658673201
"13255","2000",0,0.00386725894956885
"13257","2000",0,0.00411503606436101
"13259","2000",0,0.00782881002087683
"13261","2000",0,0.00606834877036091
"13263","2000",0,0.0136460554371002
"13265","2000",0,0.00251889168765743
"13267","2000",0,0.0063391442155309
"13269","2000",0,0.000413821642871922
"13271","2000",0,0.00156985871271586
"13273","2000",0,0.00535410075444147
"13275","2000",0,0.00599163583722052
"13277","2000",0,0.00662224245685195
"13279","2000",0,0.0039477503628447
"13281","2000",0,0.0122557138125207
"13283","2000",0,0.00337685727149932
"13285","2000",0,0.006641564689886
"13287","2000",0,0.00434618291761149
"13289","2000",0,0.00105244693913349
"13291","2000",0,0.00865749525616698
"13293","2000",0,0.00725426187885383
"13295","2000",0,0.00303871745166867
"13297","2000",0,0.0086557534713178
"13299","2000",0,0.0039273441335297
"13301","2000",0,0.00561347233360064
"13303","2000",0,0.0037259366590768
"13305","2000",0,0.0063453693911467
"13307","2000",0,0.00169491525423729
"13309","2000",0,0.00155965687548739
"13311","2000",0,0.00883542686821375
"13313","2000",0,0.00665466734919665
"13315","2000",0,0.000189429816253078
"13317","2000",0,0.00605222203008819
"13319","2000",0,0.00290946431627589
"13321","2000",0,0.00219269102990033
"15001","2000",0,0.0530277112555594
"15003","2000",0,0.0603658223588527
"15005","2000",0,0
"15007","2000",0,0.0414889012551784
"15009","2000",0,0.0615753894386206
"16001","2000",0,0.0214542345139401
"16003","2000",0,0.0112291350531108
"16005","2000",0,0.00909627879503839
"16007","2000",0,0.00469407575267077
"16009","2000",0,0.00595903165735568
"16011","2000",0,0.00598456771371286
"16013","2000",0,0.0345141332039306
"16015","2000",0,0.0119827448474197
"16017","2000",0,0.0157153024911032
"16019","2000",0,0.00841586148671286
"16021","2000",0,0.0204989154013015
"16023","2000",0,0.00916030534351145
"16025","2000",0,0.00731452455590387
"16027","2000",0,0.010243491217064
"16029","2000",0,0.00546605293440736
"16031","2000",0,0.00786892947325151
"16033","2000",0,0.009375
"16035","2000",0,0.00515649358436263
"16037","2000",0,0.008056640625
"16039","2000",0,0.0221286469299188
"16041","2000",0,0.00566839867737364
"16043","2000",0,0.0059367396593674
"16045","2000",0,0.00987130739982451
"16047","2000",0,0.0165789473684211
"16049","2000",0,0.00634833011316588
"16051","2000",0,0.00726435152374203
"16053","2000",0,0.0126573664511739
"16055","2000",0,0.0187805832844001
"16057","2000",0,0.0207443185336553
"16059","2000",0,0.0120288692862871
"16061","2000",0,0.00644405389572349
"16063","2000",0,0.00864123957091776
"16065","2000",0,0.0154978989166892
"16067","2000",0,0.00686530275985171
"16069","2000",0,0.0102862516898842
"16071","2000",0,0.0055513499873833
"16073","2000",0,0.0110628210193599
"16075","2000",0,0.0142528735632184
"16077","2000",0,0.00552092609082814
"16079","2000",0,0.0163610075336732
"16081","2000",0,0.0230017251293847
"16083","2000",0,0.0240824873997302
"16085","2000",0,0.00871341048332199
"16087","2000",0,0.00643516270033997
"17001","2000",0,0.00448791358445015
"17003","2000",0,0.00486495554437175
"17005","2000",0,0.00340866052266128
"17007","2000",0,0.0135530311551007
"17009","2000",0,0.00258445634114824
"17011","2000",0,0.0066925929275572
"17013","2000",0,0.00459816073570572
"17015","2000",0,0.0117155854676887
"17017","2000",0,0.0029206555249067
"17019","2000",0,0.0277867366172855
"17021","2000",0,0.00463400236127509
"17023","2000",0,0.00482890187194468
"17025","2000",0,0.00340916997147429
"17027","2000",0,0.00430139870657242
"17029","2000",0,0.00540218470705065
"17031","2000",0,0.123962234200194
"17033","2000",0,0.00419632423244449
"17035","2000",0,0.00450978623613241
"17037","2000",0,0.0171863879589846
"17039","2000",0,0.00452571708152407
"17041","2000",0,0.0033824850694995
"17043","2000",0,0.0580607629301441
"17045","2000",0,0.00433533559676156
"17047","2000",0,0.00175284837861525
"17049","2000",0,0.00270889768701813
"17051","2000",0,0.00269634277870379
"17053","2000",0,0.00584331265329678
"17055","2000",0,0.00447784644390908
"17057","2000",0,0.00426049908703591
"17059","2000",0,0.00063724709256014
"17061","2000",0,0.00166089965397924
"17063","2000",0,0.00802723018011629
"17065","2000",0,0.00130812224997027
"17067","2000",0,0.00427802103779757
"17069","2000",0,0.0114739629302736
"17071","2000",0,0.000872382851445663
"17073","2000",0,0.00878371396093831
"17075","2000",0,0.00851840584119258
"17077","2000",0,0.0137190952130458
"17079","2000",0,9.96611520829181e-05
"17081","2000",0,0.00415975716012254
"17083","2000",0,0.00307736009847552
"17085","2000",0,0.0104829480430304
"17087","2000",0,0.00721041296001498
"17089","2000",0,0.0282053253939481
"17091","2000",0,0.00919156306055545
"17093","2000",0,0.0180786514527118
"17095","2000",0,0.00641376930727232
"17097","2000",0,0.054933391967289
"17099","2000",0,0.00876104898178444
"17101","2000",0,0.00152277542372881
"17103","2000",0,0.00980000614420448
"17105","2000",0,0.00471318861071835
"17107","2000",0,0.00451021846370684
"17109","2000",0,0.00729087983184998
"17111","2000",0,0.0272936153430671
"17113","2000",0,0.010436869391975
"17115","2000",0,0.00671204386462469
"17117","2000",0,0.00273743600459722
"17119","2000",0,0.00577511677944162
"17121","2000",0,0.00411575233907664
"17123","2000",0,0.00667546378949003
"17125","2000",0,0.00235174474035467
"17127","2000",0,0.0015748031496063
"17129","2000",0,0.00516647531572905
"17131","2000",0,0.0032459725895648
"17133","2000",0,0.005032694144442
"17135","2000",0,0.00476059058920933
"17137","2000",0,0.00505365795653854
"17139","2000",0,0.0036340316374519
"17141","2000",0,0.0105763921335429
"17143","2000",0,0.0138965088580695
"17145","2000",0,0.00426852929763291
"17147","2000",0,0.0023775261215041
"17149","2000",0,0.00538939887474089
"17151","2000",0,0.00121832358674464
"17153","2000",0,0.00268595041322314
"17155","2000",0,0.00794061798722596
"17157","2000",0,0.00421729089265991
"17159","2000",0,0.00290275761973875
"17161","2000",0,0.0128276768838853
"17163","2000",0,0.0108641715850248
"17165","2000",0,0.00290790312300829
"17167","2000",0,0.00865045592705167
"17169","2000",0,0.00127046866177301
"17171","2000",0,0.00236707938820102
"17173","2000",0,0.00145907945350842
"17175","2000",0,0.000647563542172576
"17177","2000",0,0.011839771497017
"17179","2000",0,0.00583803083059257
"17181","2000",0,0.00253383242153758
"17183","2000",0,0.0046798793380508
"17185","2000",0,0.00372749623284955
"17187","2000",0,0.00429839941179798
"17189","2000",0,0.00369251426653239
"17191","2000",0,0.00298169240861113
"17193","2000",0,0.00126028124170868
"17195","2000",0,0.0067748659916617
"17197","2000",0,0.0237315454213077
"17199","2000",0,0.00505957520290105
"17201","2000",0,0.0214844280937667
"17203","2000",0,0.00432052537588571
"18001","2000",0,0.00557810902104187
"18003","2000",0,0.0161193035691158
"18005","2000",0,0.0106660238930987
"18007","2000",0,0.00523501893517487
"18009","2000",0,0.000510613465606536
"18011","2000",0,0.00973295619056104
"18013","2000",0,0.00385834366818244
"18015","2000",0,0.0026819330548249
"18017","2000",0,0.00593936448799978
"18019","2000",0,0.00594348475895867
"18021","2000",0,0.00295994464519105
"18023","2000",0,0.00337176070132623
"18025","2000",0,0.00198001131435037
"18027","2000",0,0.00499913209512237
"18029","2000",0,0.00492676431424767
"18031","2000",0,0.00506191432396252
"18033","2000",0,0.0035778175313059
"18035","2000",0,0.0063551018122772
"18037","2000",0,0.00213419395138202
"18039","2000",0,0.0126452696716955
"18041","2000",0,0.00293443743216626
"18043","2000",0,0.00537691733560799
"18045","2000",0,0.00577805472157707
"18047","2000",0,0.00320821302534488
"18049","2000",0,0.00729065051085896
